CustomerID,Recency,Frequency,Monetary,AvgOrderValue,UniqueProducts,TotalItems,ActiveMonths,TenureDays,PurchaseSpanDays,Country,R,F,M,RFM_Score,RFM_Segment,Churn_90D
13208.0,55,4,828.82,207.205,97,572,4,209,154,United Kingdom,2,3,2,7,Medium Value,0
13209.0,28,5,4156.08,831.216,200,3255,5,261,233,United Kingdom,4,4,5,13,Very High Value,0
13213.0,28,4,963.88,240.97,44,478,3,99,71,United Kingdom,4,3,3,10,High Value,0
13217.0,22,3,533.98,177.99333333333334,3,262,2,56,34,United Kingdom,4,2,1,7,Medium Value,1
13220.0,85,3,726.49,242.16333333333333,15,132,3,136,51,United Kingdom,2,2,2,6,Lower Value,0
13221.0,140,2,847.41,423.705,62,244,2,259,119,United Kingdom,1,1,2,4,Lower Value,1
13223.0,100,2,163.2,81.6,5,88,2,132,32,United Kingdom,1,1,1,3,Lower Value,1
13225.0,43,5,4299.56,859.912,15,2164,5,261,218,United Kingdom,3,4,5,12,High Value,0
13230.0,38,12,2195.23,182.93583333333333,302,1332,7,265,227,United Kingdom,3,5,4,12,High Value,0
13232.0,80,4,861.45,215.3625,105,547,3,143,63,United Kingdom,2,3,2,7,Medium Value,0
13238.0,63,2,318.85,159.425,14,137,2,260,197,United Kingdom,2,1,1,4,Lower Value,0
13240.0,73,3,553.61,184.53666666666666,47,241,3,265,192,United Kingdom,2,2,2,6,Lower Value,0
13242.0,12,3,270.40000000000003,90.13333333333334,12,130,2,113,101,United Kingdom,5,2,1,8,Medium Value,1
13246.0,76,5,1838.51,367.702,89,1533,4,230,154,United Kingdom,2,4,4,10,High Value,0
13248.0,24,2,465.68,232.84,25,305,2,89,65,United Kingdom,4,1,1,6,Lower Value,1
13253.0,56,2,1030.4,515.2,35,1572,2,239,183,United Kingdom,2,1,3,6,Lower Value,1
13263.0,8,23,4854.79,211.07782608695652,358,2795,7,225,217,United Kingdom,5,5,5,15,Very High Value,0
13265.0,83,3,1450.66,483.55333333333334,44,1126,3,173,90,United Kingdom,2,2,3,7,Medium Value,0
13266.0,12,8,2535.58,316.9475,54,3060,6,156,144,United Kingdom,5,5,4,14,Very High Value,0
13267.0,10,14,2800.94,200.06714285714287,64,1212,7,266,256,United Kingdom,5,5,5,15,Very High Value,0
13268.0,69,6,2117.81,352.9683333333333,206,2490,4,167,98,United Kingdom,2,4,4,10,High Value,0
13269.0,9,8,2978.5,372.3125,133,2014,6,269,260,United Kingdom,5,5,5,15,Very High Value,0
13280.0,22,3,798.46,266.15333333333336,67,518,2,237,215,United Kingdom,4,2,2,8,Medium Value,1
13282.0,62,2,773.1,386.55,15,172,2,120,58,United Kingdom,2,1,2,5,Lower Value,0
13285.0,61,3,1970.1,656.6999999999999,122,1454,3,190,129,United Kingdom,2,2,4,8,Medium Value,0
13294.0,89,2,873.74,436.87,48,453,2,149,60,United Kingdom,2,1,2,5,Lower Value,1
13301.0,3,4,618.09,154.5225,75,345,4,192,189,United Kingdom,5,3,2,10,High Value,1
13305.0,15,6,1085.75,180.95833333333334,27,697,6,272,257,United Kingdom,4,4,3,11,High Value,0
13309.0,106,2,546.64,273.32,43,616,2,208,102,United Kingdom,1,1,2,4,Lower Value,0
13310.0,106,2,817.65,408.825,50,395,2,224,118,United Kingdom,1,1,2,4,Lower Value,0
13313.0,41,3,918.34,306.11333333333334,32,487,3,239,198,United Kingdom,3,2,3,8,Medium Value,0
13316.0,31,2,3535.18,1767.59,40,4277,2,154,123,United Kingdom,3,1,5,9,Medium Value,0
13317.0,98,5,1313.98,262.796,56,500,3,258,160,United Kingdom,1,4,3,8,Medium Value,0
13319.0,13,18,6897.070000000001,383.1705555555556,158,2973,9,265,252,United Kingdom,5,5,5,15,Very High Value,0
13320.0,6,3,981.15,327.05,59,787,2,113,107,United Kingdom,5,2,3,10,High Value,0
13324.0,103,7,3798.99,542.7128571428572,17,2473,4,260,157,United Kingdom,1,4,5,10,High Value,0
13327.0,12,7,2738.75,391.25,60,1256,6,265,253,United Kingdom,5,4,5,14,Very High Value,0
13330.0,85,2,728.22,364.11,22,400,2,215,130,United Kingdom,2,1,2,5,Lower Value,0
13334.0,90,2,2708.59,1354.295,176,1343,2,205,115,United Kingdom,2,1,5,8,Medium Value,0
13340.0,5,5,9229.54,1845.9080000000001,111,5148,3,176,171,United Kingdom,5,4,5,14,Very High Value,0
13362.0,145,2,1581.53,790.765,92,727,2,187,42,United Kingdom,1,1,4,6,Lower Value,0
13368.0,156,2,623.4,311.7,29,327,2,237,81,United Kingdom,1,1,2,4,Lower Value,1
13373.0,58,2,2055.58,1027.79,95,944,2,176,118,United Kingdom,2,1,4,7,Medium Value,0
13376.0,103,2,770.0,385.0,34,356,2,134,31,United Kingdom,1,1,2,4,Lower Value,0
13381.0,13,4,2461.33,615.3325,63,1251,4,198,185,United Kingdom,5,3,4,12,High Value,0
13384.0,28,2,1755.84,877.92,70,1062,2,78,50,United Kingdom,4,1,4,9,Medium Value,0
13394.0,15,5,1543.45,308.69,76,1475,5,209,194,United Kingdom,4,4,4,12,High Value,0
13397.0,10,4,1228.19,307.0475,22,358,4,239,229,United Kingdom,5,3,3,11,High Value,0
13402.0,27,2,621.23,310.615,32,479,2,272,245,United Kingdom,4,1,2,7,Medium Value,1
13405.0,104,2,557.45,278.725,24,163,2,217,113,United Kingdom,1,1,2,4,Lower Value,0
13408.0,6,40,17408.08,435.20200000000006,178,10270,9,273,267,United Kingdom,5,5,5,15,Very High Value,0
13410.0,87,3,545.04,181.67999999999998,11,300,3,191,104,United Kingdom,2,2,2,6,Lower Value,0
13414.0,33,3,1390.5,463.5,23,1574,2,196,163,United Kingdom,3,2,3,8,Medium Value,1
13418.0,24,14,4342.13,310.15214285714285,173,2684,6,272,248,United Kingdom,4,5,5,14,Very High Value,0
13425.0,8,3,1624.21,541.4033333333333,66,1123,3,194,186,United Kingdom,5,2,4,11,High Value,1
13426.0,82,5,1558.68,311.736,62,1199,5,259,177,United Kingdom,2,4,4,10,High Value,0
13427.0,20,2,464.86,232.43,19,431,2,115,95,United Kingdom,4,1,1,6,Lower Value,0
13435.0,10,3,1088.12,362.70666666666665,31,894,2,89,79,United Kingdom,5,2,3,10,High Value,0
13437.0,29,3,2024.25,674.75,105,640,2,90,61,United Kingdom,3,2,4,9,Medium Value,0
13448.0,118,4,1423.26,355.815,65,720,2,273,155,United Kingdom,1,3,3,7,Medium Value,0
13450.0,24,4,1421.46,355.365,21,1270,3,118,94,United Kingdom,4,3,3,10,High Value,0
13451.0,26,4,2385.5,596.375,284,1743,4,234,208,United Kingdom,4,3,4,11,High Value,0
13453.0,65,2,356.98,178.49,16,134,2,189,124,United Kingdom,2,1,1,4,Lower Value,1
13456.0,55,3,855.0600000000001,285.02000000000004,18,261,3,107,52,United Kingdom,2,2,2,6,Lower Value,0
13458.0,35,9,7355.4400000000005,817.2711111111112,199,4359,7,259,224,United Kingdom,3,5,5,13,Very High Value,0
13468.0,7,27,4255.53,157.61222222222221,151,1805,9,273,266,United Kingdom,5,5,5,15,Very High Value,0
13475.0,91,4,1431.78,357.945,64,1012,4,198,107,United Kingdom,2,3,3,8,Medium Value,1
13476.0,78,2,1238.47,619.235,56,417,2,181,103,United Kingdom,2,1,3,6,Lower Value,1
13477.0,38,4,899.55,224.8875,38,626,4,191,153,United Kingdom,3,3,3,9,Medium Value,0
13479.0,100,2,300.95,150.475,14,134,2,134,34,United Kingdom,1,1,1,3,Lower Value,1
13481.0,8,4,1361.33,340.3325,74,861,3,156,148,United Kingdom,5,3,3,11,High Value,0
13487.0,113,2,408.8,204.4,21,213,2,253,140,United Kingdom,1,1,1,3,Lower Value,0
13488.0,20,9,6596.38,732.9311111111111,231,3232,7,267,247,United Kingdom,4,5,5,14,Very High Value,0
13489.0,5,4,449.52,112.38,11,560,3,194,189,United Kingdom,5,3,1,9,Medium Value,1
13491.0,47,9,1088.45,120.9388888888889,66,812,6,272,225,United Kingdom,3,5,3,11,High Value,0
13492.0,36,3,1269.84,423.28,38,408,2,114,78,Switzerland,3,2,3,8,Medium Value,1
13495.0,132,3,1072.43,357.4766666666667,20,485,2,268,136,United Kingdom,1,2,3,6,Lower Value,0
13497.0,182,2,348.05,174.025,19,163,2,268,86,United Kingdom,1,1,1,3,Lower Value,1
13499.0,125,2,463.79,231.895,18,265,2,169,44,United Kingdom,1,1,1,3,Lower Value,0
13502.0,174,2,189.16000000000003,94.58000000000001,9,110,2,223,49,United Kingdom,1,1,1,3,Lower Value,0
13505.0,66,3,2583.12,861.04,110,1261,3,132,66,Switzerland,2,2,4,8,Medium Value,0
13506.0,216,2,458.52,229.26,26,324,2,269,53,United Kingdom,1,1,1,3,Lower Value,1
13507.0,7,2,1636.47,818.235,107,1040,2,45,38,United Kingdom,5,1,4,10,High Value,0
13509.0,49,4,665.02,166.255,24,767,3,184,135,United Kingdom,3,3,2,8,Medium Value,0
13515.0,17,3,523.96,174.65333333333334,30,473,3,147,130,United Kingdom,4,2,1,7,Medium Value,0
13517.0,6,2,1612.18,806.09,99,981,2,79,73,United Kingdom,5,1,4,10,High Value,0
13520.0,37,5,2947.98,589.596,40,1312,5,271,234,Switzerland,3,4,5,12,High Value,0
13523.0,99,3,2369.24,789.7466666666666,92,828,2,266,167,United Kingdom,1,2,4,7,Medium Value,0
13524.0,1,3,408.86,136.28666666666666,14,187,3,119,118,United Kingdom,5,2,1,8,Medium Value,0
13527.0,5,4,1362.52,340.63,110,1288,3,226,221,United Kingdom,5,3,3,11,High Value,0
13531.0,105,2,483.8,241.9,17,174,2,266,161,United Kingdom,1,1,1,3,Lower Value,1
13533.0,82,3,269.09,89.69666666666666,61,202,2,167,85,United Kingdom,2,2,1,5,Lower Value,1
13534.0,7,21,4371.53,208.16809523809522,101,2242,9,258,251,United Kingdom,5,5,5,15,Very High Value,0
13538.0,20,5,891.75,178.35,8,125,5,215,195,United Kingdom,4,4,3,11,High Value,0
13539.0,140,2,315.65,157.825,21,231,2,209,69,United Kingdom,1,1,1,3,Lower Value,0
13549.0,42,5,762.0500000000001,152.41000000000003,34,411,3,142,100,United Kingdom,3,4,2,9,Medium Value,0
13552.0,23,9,2762.91,306.99,61,1024,5,215,192,United Kingdom,4,5,5,14,Very High Value,0
13562.0,41,2,1209.73,604.865,44,527,2,145,104,United Kingdom,3,1,3,7,Medium Value,0
13564.0,44,3,1724.67,574.89,68,636,2,268,224,United Kingdom,3,2,4,9,Medium Value,1
13571.0,27,6,801.15,133.525,89,672,6,153,126,United Kingdom,4,4,2,10,High Value,0
13575.0,33,2,218.75,109.375,13,113,2,76,43,United Kingdom,3,1,1,5,Lower Value,0
13576.0,13,12,4517.21,376.43416666666667,38,1718,9,273,260,United Kingdom,5,5,5,15,Very High Value,0
13577.0,48,2,822.1,411.05,43,337,2,141,93,United Kingdom,3,1,2,6,Lower Value,0
13588.0,20,3,1075.62,358.53999999999996,80,1118,3,155,135,United Kingdom,4,2,3,9,Medium Value,0
13590.0,50,4,1116.38,279.095,46,900,4,203,153,United Kingdom,3,3,3,9,Medium Value,0
13591.0,104,2,776.23,388.115,36,263,2,166,62,United Kingdom,1,1,2,4,Lower Value,0
13592.0,105,3,205.51,68.50333333333333,12,71,2,164,59,United Kingdom,1,2,1,4,Lower Value,0
13593.0,8,5,2011.88,402.37600000000003,77,719,4,236,228,United Kingdom,5,4,4,13,Very High Value,1
13599.0,56,8,2313.84,289.23,71,1531,6,266,210,United Kingdom,2,5,4,11,High Value,0
13606.0,143,2,246.63,123.315,37,240,2,211,68,United Kingdom,1,1,1,3,Lower Value,0
13610.0,10,5,764.76,152.952,140,364,5,185,175,United Kingdom,5,4,2,11,High Value,0
13611.0,70,2,636.72,318.36,31,420,2,259,189,United Kingdom,2,1,2,5,Lower Value,0
13614.0,64,2,778.88,389.44,82,243,2,230,166,United Kingdom,2,1,2,5,Lower Value,0
13617.0,13,2,365.7,182.85,23,188,2,80,67,United Kingdom,5,1,1,7,Medium Value,0
13623.0,110,4,539.17,134.7925,61,149,4,197,87,United Kingdom,1,3,1,5,Lower Value,0
13627.0,76,3,1027.0,342.3333333333333,62,775,3,257,181,United Kingdom,2,2,3,7,Medium Value,0
13629.0,36,7,4897.36,699.6228571428571,27,2772,6,238,202,United Kingdom,3,4,5,12,High Value,0
13630.0,5,5,1361.46,272.29200000000003,49,973,4,185,180,United Kingdom,5,4,3,12,High Value,0
13631.0,43,10,3017.92,301.79200000000003,6,460,4,167,124,United Kingdom,3,5,5,13,Very High Value,0
13632.0,73,3,812.26,270.75333333333333,70,310,2,143,70,United Kingdom,2,2,2,6,Lower Value,0
13634.0,6,3,755.97,251.99,73,347,3,227,221,United Kingdom,5,2,2,9,Medium Value,0
13636.0,22,4,646.55,161.6375,36,339,4,185,163,United Kingdom,4,3,2,9,Medium Value,0
13637.0,87,2,678.65,339.325,75,350,2,126,39,United Kingdom,2,1,2,5,Lower Value,0
13647.0,75,2,803.86,401.93,33,441,2,134,59,United Kingdom,2,1,2,5,Lower Value,0
13649.0,156,2,346.6,173.3,23,139,2,266,110,United Kingdom,1,1,1,3,Lower Value,1
13650.0,107,2,745.5200000000001,372.76000000000005,33,284,2,167,60,United Kingdom,1,1,2,4,Lower Value,0
13652.0,156,2,638.24,319.12,33,290,2,268,112,United Kingdom,1,1,2,4,Lower Value,0
13654.0,45,4,1714.27,428.5675,100,1532,4,173,128,United Kingdom,3,3,4,10,High Value,0
13655.0,14,2,932.97,466.485,52,605,2,141,127,United Kingdom,4,1,3,8,Medium Value,1
13656.0,64,2,379.65,189.825,49,490,2,237,173,United Kingdom,2,1,1,4,Lower Value,1
13659.0,105,2,1563.0,781.5,92,882,2,220,115,United Kingdom,1,1,4,6,Lower Value,1
13662.0,112,2,516.44,258.22,33,353,2,159,47,United Kingdom,1,1,1,3,Lower Value,0
13668.0,13,16,4900.97,306.310625,218,2938,9,262,249,United Kingdom,5,5,5,15,Very High Value,0
13672.0,201,2,186.39000000000001,93.19500000000001,4,57,2,232,31,United Kingdom,1,1,1,3,Lower Value,1
13675.0,51,2,486.82000000000005,243.41000000000003,25,330,2,184,133,United Kingdom,3,1,1,5,Lower Value,1
13694.0,7,39,45911.64,1177.2215384615386,309,48830,9,273,266,United Kingdom,5,5,5,15,Very High Value,0
13695.0,19,11,1385.53,125.95727272727272,30,914,6,159,140,United Kingdom,4,5,3,12,High Value,0
13700.0,76,6,1229.31,204.885,86,1536,4,227,151,United Kingdom,2,4,3,9,Medium Value,0
13705.0,44,2,522.68,261.34,20,237,2,273,229,United Kingdom,3,1,1,5,Lower Value,1
13707.0,167,2,806.41,403.205,48,351,2,215,48,United Kingdom,1,1,2,4,Lower Value,1
13709.0,1,5,2918.81,583.762,125,1890,3,215,214,United Kingdom,5,4,5,14,Very High Value,0
13715.0,181,5,1077.39,215.478,89,562,3,272,91,United Kingdom,1,4,3,8,Medium Value,1
13717.0,28,4,955.99,238.9975,64,1567,4,198,170,United Kingdom,4,3,3,10,High Value,0
13718.0,146,2,306.55,153.275,9,173,2,195,49,United Kingdom,1,1,1,3,Lower Value,1
13720.0,16,4,799.9,199.975,42,501,4,154,138,United Kingdom,4,3,2,9,Medium Value,1
13722.0,31,3,2375.41,791.8033333333333,75,1401,2,182,151,United Kingdom,3,2,4,9,Medium Value,1
13725.0,69,7,1865.7,266.5285714285714,86,724,4,208,139,United Kingdom,2,4,4,10,High Value,0
13728.0,7,5,797.02,159.404,29,354,5,210,203,United Kingdom,5,4,2,11,High Value,0
13735.0,75,2,1409.69,704.845,88,719,2,134,59,United Kingdom,2,1,3,6,Lower Value,0
13741.0,83,2,363.13,181.565,20,143,2,117,34,United Kingdom,2,1,1,4,Lower Value,0
13742.0,62,10,2632.57,263.257,163,964,5,220,158,United Kingdom,2,5,5,12,High Value,0
13743.0,7,5,912.12,182.424,8,1212,4,159,152,United Kingdom,5,4,3,12,High Value,0
13748.0,132,3,580.85,193.61666666666667,11,223,2,273,141,United Kingdom,1,2,2,5,Lower Value,0
13750.0,40,4,1316.63,329.1575,16,431,4,236,196,United Kingdom,3,3,3,9,Medium Value,0
13752.0,24,6,1175.38,195.89666666666668,64,874,5,146,122,United Kingdom,4,4,3,11,High Value,1
13754.0,51,2,282.6,141.3,11,214,2,217,166,United Kingdom,3,1,1,5,Lower Value,1
13756.0,29,7,2558.34,365.4771428571429,47,1638,5,267,238,United Kingdom,3,4,4,11,High Value,0
13758.0,101,5,2351.52,470.304,87,1493,4,273,172,United Kingdom,1,4,4,9,Medium Value,0
13764.0,44,2,943.29,471.645,123,584,2,237,193,United Kingdom,3,1,3,7,Medium Value,0
13767.0,8,28,9676.37,345.5846428571429,50,3933,8,273,265,United Kingdom,5,5,5,15,Very High Value,0
13769.0,22,6,1730.24,288.37333333333333,55,708,6,267,245,United Kingdom,4,4,4,12,High Value,0
13771.0,99,2,1464.8500000000001,732.4250000000001,65,825,2,147,48,United Kingdom,1,1,3,5,Lower Value,0
13777.0,29,24,12360.24,515.01,35,5959,9,273,244,United Kingdom,3,5,5,13,Very High Value,0
13782.0,24,3,484.79,161.59666666666666,59,184,3,227,203,United Kingdom,4,2,1,7,Medium Value,0
13784.0,13,8,1968.6299999999999,246.07874999999999,9,1833,6,232,219,United Kingdom,5,5,4,14,Very High Value,0
13791.0,27,2,1516.0,758.0,7,1200,2,68,41,United Kingdom,4,1,4,9,Medium Value,1
13798.0,7,41,28066.24,684.5424390243903,95,17638,9,272,265,United Kingdom,5,5,5,15,Very High Value,0
13799.0,16,2,688.86,344.43,32,402,2,194,178,United Kingdom,4,1,2,7,Medium Value,1
13802.0,38,3,4599.42,1533.14,55,2572,3,211,173,United Kingdom,3,2,5,10,High Value,1
13804.0,41,3,1355.11,451.7033333333333,74,791,2,189,148,United Kingdom,3,2,3,8,Medium Value,0
13811.0,83,3,814.5,271.5,7,68,2,139,56,Germany,2,2,2,6,Lower Value,1
13815.0,72,2,2977.75,1488.875,110,1965,2,218,146,Germany,2,1,5,8,Medium Value,0
13821.0,44,2,385.64,192.82,51,153,2,161,117,United Kingdom,3,1,1,5,Lower Value,1
13824.0,35,4,1429.84,357.46,26,660,4,210,175,United Kingdom,3,3,3,9,Medium Value,0
13831.0,38,4,1450.85,362.7125,57,515,3,269,231,United Kingdom,3,3,3,9,Medium Value,0
13835.0,55,2,537.34,268.67,28,291,2,115,60,United Kingdom,2,1,1,4,Lower Value,0
13837.0,111,2,266.59000000000003,133.29500000000002,17,182,2,217,106,United Kingdom,1,1,1,3,Lower Value,1
13838.0,17,3,467.54,155.84666666666666,106,164,2,269,252,United Kingdom,4,2,1,7,Medium Value,1
13842.0,55,7,2165.27,309.32428571428574,96,893,7,266,211,United Kingdom,2,4,4,10,High Value,0
13846.0,142,2,663.9300000000001,331.96500000000003,43,345,2,260,118,United Kingdom,1,1,2,4,Lower Value,0
13848.0,197,2,935.0,467.5,3,2700,2,266,69,United Kingdom,1,1,3,5,Lower Value,0
13851.0,28,2,1353.28,676.64,65,1023,2,188,160,United Kingdom,4,1,3,8,Medium Value,0
13854.0,6,19,6145.16,323.4294736842105,33,1742,8,265,259,United Kingdom,5,5,5,15,Very High Value,0
13856.0,68,3,388.5,129.5,10,494,2,103,35,United Kingdom,2,2,1,5,Lower Value,1
13862.0,8,6,1781.3,296.8833333333333,77,1277,6,232,224,United Kingdom,5,4,4,13,Very High Value,0
13865.0,36,3,383.34000000000003,127.78000000000002,23,154,3,189,153,United Kingdom,3,2,1,6,Lower Value,0
13869.0,23,4,3083.65,770.9125,234,1709,4,257,234,United Kingdom,4,3,5,12,High Value,1
13870.0,1,5,2179.4700000000003,435.89400000000006,82,1058,4,187,186,United Kingdom,5,4,4,13,Very High Value,0
13871.0,12,8,4074.2400000000002,509.28000000000003,116,1746,7,208,196,United Kingdom,5,5,5,15,Very High Value,0
13873.0,19,3,389.6,129.86666666666667,21,140,3,209,190,United Kingdom,4,2,1,7,Medium Value,1
13875.0,33,4,1424.8,356.2,66,1005,4,201,168,United Kingdom,3,3,3,9,Medium Value,0
13880.0,45,8,1680.76,210.095,69,852,7,267,222,United Kingdom,3,5,4,12,High Value,0
13881.0,7,9,6969.14,774.348888888889,46,4766,7,211,204,United Kingdom,5,5,5,15,Very High Value,0
13883.0,118,4,1742.78,435.695,94,904,2,153,35,United Kingdom,1,3,4,8,Medium Value,0
13888.0,19,2,595.67,297.835,38,254,2,118,99,United Kingdom,4,1,2,7,Medium Value,1
13890.0,7,2,501.11,250.555,25,271,2,258,251,United Kingdom,5,1,1,7,Medium Value,0
13900.0,83,3,740.95,246.98333333333335,42,430,3,162,79,United Kingdom,2,2,2,6,Lower Value,1
13901.0,7,4,2652.28,663.07,129,1547,4,218,211,United Kingdom,5,3,5,13,Very High Value,0
13908.0,26,3,1461.61,487.2033333333333,65,919,3,176,150,United Kingdom,4,2,3,9,Medium Value,0
13911.0,44,8,2437.63,304.70375,120,2189,5,208,164,United Kingdom,3,5,4,12,High Value,0
13929.0,69,2,842.65,421.325,8,143,2,226,157,United Kingdom,2,1,2,5,Lower Value,1
13933.0,9,2,608.79,304.395,23,205,2,48,39,United Kingdom,5,1,2,8,Medium Value,1
13939.0,8,2,390.21,195.105,32,657,2,211,203,United Kingdom,5,1,1,7,Medium Value,0
13941.0,71,3,2831.26,943.7533333333334,20,1382,3,272,201,United Kingdom,2,2,5,9,Medium Value,0
13946.0,101,2,485.96999999999997,242.98499999999999,9,263,2,167,66,United Kingdom,1,1,1,3,Lower Value,0
13951.0,76,3,674.45,224.8166666666667,38,459,3,194,118,United Kingdom,2,2,2,6,Lower Value,1
13953.0,15,5,2604.36,520.8720000000001,8,2048,5,252,237,United Kingdom,4,4,4,12,High Value,0
13955.0,54,2,322.96,161.48,33,154,2,205,151,United Kingdom,3,1,1,5,Lower Value,1
13956.0,38,3,676.07,225.35666666666668,95,381,3,171,133,United Kingdom,3,2,2,7,Medium Value,0
13959.0,181,2,337.44,168.72,31,198,2,262,81,United Kingdom,1,1,1,3,Lower Value,0
13963.0,208,4,664.54,166.135,35,460,3,267,59,United Kingdom,1,3,2,6,Lower Value,1
13969.0,7,11,3883.23,353.0209090909091,221,1970,8,265,258,United Kingdom,5,5,5,15,Very High Value,0
13971.0,6,6,1985.9,330.98333333333335,95,1332,5,185,179,United Kingdom,5,4,4,13,Very High Value,0
13975.0,28,4,1466.67,366.6675,166,948,4,176,148,United Kingdom,4,3,3,10,High Value,0
13982.0,63,3,1230.14,410.0466666666667,45,783,3,265,202,United Kingdom,2,2,3,7,Medium Value,0
13983.0,87,8,1681.06,210.1325,65,793,6,266,179,United Kingdom,2,5,4,11,High Value,0
13984.0,26,4,819.33,204.8325,10,647,4,266,240,United Kingdom,4,3,2,9,Medium Value,0
13985.0,7,7,2773.04,396.1485714285714,55,1380,5,164,157,United Kingdom,5,4,5,14,Very High Value,0
13988.0,62,3,1923.5,641.1666666666666,99,1290,3,154,92,United Kingdom,2,2,4,8,Medium Value,0
13993.0,0,6,2247.41,374.5683333333333,59,653,6,230,230,United Kingdom,5,4,4,13,Very High Value,0
13994.0,5,2,419.56,209.78,18,133,2,48,43,United Kingdom,5,1,1,7,Medium Value,0
13995.0,15,3,871.9,290.6333333333333,39,608,3,145,130,United Kingdom,4,2,2,8,Medium Value,0
13999.0,15,8,2561.94,320.2425,86,1591,7,261,246,United Kingdom,4,5,4,13,Very High Value,0
14001.0,132,2,1309.14,654.57,21,632,2,273,141,United Kingdom,1,1,3,5,Lower Value,0
14004.0,8,4,2962.26,740.565,66,1632,3,188,180,United Kingdom,5,3,5,13,Very High Value,0
14005.0,33,3,696.56,232.18666666666664,29,864,3,115,82,United Kingdom,3,2,2,7,Medium Value,0
14006.0,15,3,962.19,320.73,22,641,3,212,197,United Kingdom,4,2,3,9,Medium Value,1
14013.0,10,3,473.02,157.67333333333332,30,462,3,175,165,United Kingdom,5,2,1,8,Medium Value,1
14016.0,61,4,4341.21,1085.3025,154,2125,4,257,196,EIRE,2,3,5,10,High Value,1
14021.0,55,3,631.9,210.63333333333333,22,192,3,156,101,United Kingdom,2,2,2,6,Lower Value,1
14030.0,21,6,1657.5,276.25,147,860,4,266,245,United Kingdom,4,4,4,12,High Value,0
14031.0,26,13,9627.03,740.5407692307692,101,3588,7,272,246,United Kingdom,4,5,5,14,Very High Value,0
14032.0,68,6,1845.3700000000001,307.56166666666667,43,1325,5,266,198,United Kingdom,2,4,4,10,High Value,0
14035.0,7,3,837.26,279.08666666666664,18,447,3,197,190,United Kingdom,5,2,2,9,Medium Value,0
14037.0,76,2,147.20000000000002,73.60000000000001,27,46,2,264,188,United Kingdom,2,1,1,4,Lower Value,1
14038.0,44,2,1086.42,543.21,49,701,2,107,63,United Kingdom,3,1,3,7,Medium Value,0
14040.0,17,9,2472.06,274.67333333333335,121,1144,6,231,214,United Kingdom,4,5,4,13,Very High Value,0
14044.0,3,3,535.71,178.57000000000002,144,247,3,209,206,United Kingdom,5,2,1,8,Medium Value,0
14045.0,9,4,1659.75,414.9375,4,535,3,273,264,United Kingdom,5,3,4,12,High Value,1
14047.0,99,3,635.92,211.97333333333333,15,210,3,272,173,United Kingdom,1,2,2,5,Lower Value,0
14049.0,58,3,3244.74,1081.58,211,2150,3,217,159,United Kingdom,2,2,5,9,Medium Value,0
14051.0,13,15,8687.44,579.1626666666667,42,2196,9,266,253,United Kingdom,5,5,5,15,Very High Value,0
14053.0,24,2,260.25,130.125,2,215,2,59,35,United Kingdom,4,1,1,6,Lower Value,1
14056.0,7,17,5333.97,313.7629411764706,274,2864,7,184,177,United Kingdom,5,5,5,15,Very High Value,0
14057.0,0,13,4805.68,369.66769230769233,155,3945,8,260,260,United Kingdom,5,5,5,15,Very High Value,0
14060.0,8,14,4102.78,293.05571428571426,67,3770,9,272,264,United Kingdom,5,5,5,15,Very High Value,0
14062.0,12,9,7801.79,866.8655555555556,57,3615,6,264,252,United Kingdom,5,5,5,15,Very High Value,0
14064.0,13,4,1097.03,274.2575,44,1512,3,174,161,United Kingdom,5,3,3,11,High Value,0
14077.0,82,3,310.4,103.46666666666665,30,148,3,174,92,United Kingdom,2,2,1,5,Lower Value,0
14078.0,1,6,1049.37,174.89499999999998,46,310,6,273,272,United Kingdom,5,4,3,12,High Value,1
14081.0,202,2,921.62,460.81,126,592,2,269,67,United Kingdom,1,1,3,5,Lower Value,1
14083.0,26,7,533.39,76.19857142857143,92,374,5,271,245,United Kingdom,4,4,1,9,Medium Value,1
14085.0,41,12,3220.94,268.4116666666667,228,2190,7,268,227,United Kingdom,3,5,5,13,Very High Value,0
14088.0,28,7,25507.89,3643.9842857142858,232,7074,4,222,194,United Kingdom,4,4,5,13,Very High Value,0
14092.0,31,9,2437.8,270.8666666666667,87,1262,7,258,227,United Kingdom,3,5,4,12,High Value,0
14099.0,20,8,2309.92,288.74,143,1726,8,254,234,United Kingdom,4,5,4,13,Very High Value,0
14101.0,42,5,4944.39,988.878,15,6406,5,226,184,United Kingdom,3,4,5,12,High Value,0
14107.0,76,5,1836.84,367.368,55,1280,5,264,188,United Kingdom,2,4,4,10,High Value,0
14110.0,19,5,3259.62,651.924,65,1534,5,166,147,United Kingdom,4,4,5,13,Very High Value,0
14111.0,6,2,247.2,123.6,3,184,2,141,135,United Kingdom,5,1,1,7,Medium Value,0
14112.0,30,4,1900.82,475.205,89,1148,3,175,145,United Kingdom,3,3,4,10,High Value,0
14114.0,173,2,386.53,193.265,15,101,2,230,57,United Kingdom,1,1,1,3,Lower Value,1
14127.0,22,3,709.71,236.57000000000002,39,321,3,210,188,United Kingdom,4,2,2,8,Medium Value,1
14132.0,13,5,1552.46,310.492,48,1420,3,83,70,United Kingdom,5,4,4,13,Very High Value,0
